ts,config,write_id,key,true_class,predicted_class,action,is_false,version_read,version_at_commit,classify_ms,escalated
840,cosine_only,840,magnitude::the_budget::13,contradiction,contradiction,blocked,True,19,19,18.17789999768138,False
841,cosine_only,841,magnitude::the_storage_quota::19,duplicate,refinement,merge,False,16,17,22.35879999352619,False
842,cosine_only,842,ship_date::the_beta_rollout::12,update,refinement,merge,False,15,16,18.7778000254184,False
843,cosine_only,843,status::the_dark_mode_rollout::32,contradiction,refinement,merge,True,14,15,22.01079996302724,False
844,cosine_only,844,magnitude::the_budget::13,contradiction,update,apply,True,19,20,18.802000035066158,False
845,cosine_only,845,ship_date::the_vendor_contract_renewal::18,duplicate,refinement,merge,False,8,9,16.354899969883263,False
846,cosine_only,846,ship_date::the_onboarding_revamp::21,update,update,apply,False,22,23,17.07260002149269,False
847,cosine_only,847,ship_date::the_vendor_contract_renewal::18,contradiction,refinement,merge,True,9,10,23.61700002802536,False
848,cosine_only,848,status::the_dark_mode_rollout::20,update,update,apply,False,16,17,21.81060001021251,False
849,cosine_only,849,magnitude::the_support_queue::10,refinement,update,apply,False,18,19,25.513900036457926,False
850,cosine_only,850,status::Feature_X::8,refinement,refinement,merge,False,19,20,27.774700021836907,False
851,cosine_only,851,magnitude::the_budget::1,contradiction,update,apply,True,19,20,19.805099989753217,False
852,cosine_only,852,magnitude::the_storage_quota::19,update,duplicate,drop,False,17,17,20.009399973787367,False
853,cosine_only,853,magnitude::the_marketing_spend::4,refinement,update,apply,True,21,22,18.58959998935461,False
854,cosine_only,854,ship_date::the_beta_rollout::24,update,refinement,merge,False,10,11,19.233300001360476,False
855,cosine_only,855,ship_date::the_onboarding_revamp::21,contradiction,update,apply,True,23,24,18.298499984666705,False
856,cosine_only,856,ship_date::the_partner_integration::39,duplicate,duplicate,drop,False,16,16,20.898800052236766,False
857,cosine_only,857,status::the_referral_program::11,contradiction,update,apply,True,18,19,19.12900002207607,False
858,cosine_only,858,magnitude::the_marketing_spend::4,refinement,update,apply,True,22,23,18.17339996341616,False
859,cosine_only,859,magnitude::the_infra_budget::34,refinement,refinement,merge,False,18,19,21.00629999767989,False
860,cosine_only,860,magnitude::the_storage_quota::37,refinement,refinement,merge,False,17,18,21.091300004627556,False
861,cosine_only,861,magnitude::the_storage_quota::22,duplicate,duplicate,drop,False,19,19,17.96750002540648,False
862,cosine_only,862,status::the_dark_mode_rollout::32,duplicate,refinement,merge,False,15,16,24.229699978604913,False
863,cosine_only,863,magnitude::the_budget::1,duplicate,refinement,merge,False,20,21,20.675400039181113,False
864,cosine_only,864,status::the_offline_mode::2,contradiction,refinement,merge,True,22,23,20.916800014674664,False
865,cosine_only,865,magnitude::the_storage_quota::19,refinement,refinement,merge,False,17,18,19.862999964971095,False
866,cosine_only,866,status::the_offline_mode::23,refinement,refinement,merge,False,11,12,18.073300016112626,False
867,cosine_only,867,status::the_referral_program::11,refinement,update,apply,False,19,20,22.430899960454553,False
868,cosine_only,868,status::the_export_tool::17,duplicate,refinement,merge,False,16,17,20.711000019218773,False
869,cosine_only,869,ship_date::the_data_migration::33,refinement,duplicate,drop,False,16,16,22.676499967928976,False
870,cosine_only,870,magnitude::the_support_queue::10,duplicate,refinement,merge,False,19,20,17.299700004514307,False
871,cosine_only,871,ship_date::the_onboarding_revamp::21,duplicate,refinement,merge,False,24,25,19.752199994400144,False
872,cosine_only,872,status::the_offline_mode::2,duplicate,refinement,merge,False,23,24,19.281300017610192,False
873,cosine_only,873,ship_date::the_data_migration::33,refinement,duplicate,drop,False,16,16,29.63219996308908,False
874,cosine_only,874,status::the_export_tool::17,duplicate,duplicate,drop,False,17,17,21.98399999178946,False
875,cosine_only,875,ship_date::the_onboarding_revamp::21,duplicate,duplicate,drop,False,25,25,20.91999998083338,False
876,cosine_only,876,magnitude::the_storage_quota::37,update,duplicate,drop,False,18,18,18.46980000846088,False
877,cosine_only,877,magnitude::the_budget::7,update,refinement,merge,False,12,13,16.407700022682548,False
878,cosine_only,878,magnitude::the_headcount_plan::28,duplicate,refinement,merge,False,11,12,25.275800027884543,False
879,cosine_only,879,status::the_dark_mode_rollout::14,refinement,refinement,merge,False,10,11,23.591900011524558,False
880,cosine_only,880,ship_date::the_partner_integration::15,refinement,duplicate,drop,False,4,4,24.533600022550672,False
881,cosine_only,881,status::the_export_tool::17,duplicate,refinement,merge,False,17,18,22.54430000903085,False
882,cosine_only,882,magnitude::the_storage_quota::22,refinement,refinement,merge,True,19,20,17.74390001082793,False
883,cosine_only,883,status::the_offline_mode::23,refinement,refinement,merge,False,12,13,22.56020001368597,False
884,cosine_only,884,status::the_offline_mode::38,duplicate,refinement,merge,False,14,15,17.295400029979646,False
885,cosine_only,885,status::the_offline_mode::38,contradiction,refinement,merge,True,15,16,17.370599962305278,False
886,cosine_only,886,magnitude::the_infra_budget::34,contradiction,update,apply,True,19,20,16.083499998785555,False
887,cosine_only,887,ship_date::the_beta_rollout::12,refinement,duplicate,drop,False,16,16,21.630199975334108,False
888,cosine_only,888,ship_date::the_beta_rollout::12,duplicate,duplicate,drop,False,16,16,19.74409999093041,False
889,cosine_only,889,magnitude::the_headcount_plan::28,update,duplicate,drop,False,12,12,23.448099964298308,False
890,cosine_only,890,status::the_offline_mode::23,duplicate,update,apply,False,13,14,22.75309996912256,False
891,cosine_only,891,status::the_audit_log_feature::26,duplicate,duplicate,drop,False,15,15,17.320299986749887,False
892,cosine_only,892,status::the_dark_mode_rollout::20,refinement,duplicate,drop,False,17,17,22.8845999808982,False
893,cosine_only,893,ship_date::the_onboarding_revamp::3,update,duplicate,drop,False,9,9,18.425600021146238,False
894,cosine_only,894,status::the_offline_mode::35,contradiction,refinement,merge,True,6,7,21.287300041876733,False
895,cosine_only,895,ship_date::the_data_migration::30,duplicate,refinement,merge,False,13,14,18.40130001073703,False
896,cosine_only,896,ship_date::the_vendor_contract_renewal::9,refinement,refinement,merge,False,12,13,19.62710003135726,False
897,cosine_only,897,status::the_offline_mode::35,refinement,duplicate,drop,False,7,7,21.745900041423738,False
898,cosine_only,898,ship_date::the_onboarding_revamp::21,update,refinement,merge,False,25,26,21.286799979861826,False
899,cosine_only,899,status::the_offline_mode::2,duplicate,update,apply,False,24,25,22.959800029639155,False
900,cosine_only,900,ship_date::the_data_migration::30,update,refinement,merge,False,14,15,18.537299998570234,False
901,cosine_only,901,ship_date::the_onboarding_revamp::3,duplicate,refinement,merge,False,9,10,18.741699983365834,False
902,cosine_only,902,magnitude::the_support_queue::10,refinement,refinement,merge,False,20,21,20.336799963843077,False
903,cosine_only,903,status::the_audit_log_feature::26,duplicate,refinement,merge,False,15,16,15.398500021547079,False
904,cosine_only,904,status::the_export_tool::17,duplicate,duplicate,drop,False,18,18,19.126300001516938,False
905,cosine_only,905,magnitude::the_storage_quota::31,refinement,duplicate,drop,False,26,26,25.60059999814257,False
906,cosine_only,906,status::the_offline_mode::35,duplicate,refinement,merge,False,7,8,19.26520001143217,False
907,cosine_only,907,status::the_export_tool::17,update,duplicate,drop,False,18,18,18.94059998448938,False
908,cosine_only,908,ship_date::the_partner_integration::6,duplicate,refinement,merge,False,13,14,17.09500001743436,False
909,cosine_only,909,magnitude::the_infra_budget::25,refinement,refinement,merge,True,16,17,21.92049997393042,False
910,cosine_only,910,magnitude::the_support_queue::10,update,duplicate,drop,False,21,21,17.903300002217293,False
911,cosine_only,911,ship_date::the_vendor_contract_renewal::9,contradiction,refinement,merge,True,13,14,19.357899960596114,False
912,cosine_only,912,ship_date::the_onboarding_revamp::21,refinement,refinement,merge,False,26,27,18.107700045220554,False
913,cosine_only,913,magnitude::the_storage_quota::22,refinement,refinement,merge,False,20,21,18.67399999173358,False
914,cosine_only,914,status::the_audit_log_feature::26,update,refinement,merge,True,16,17,18.093799997586757,False
915,cosine_only,915,status::the_dark_mode_rollout::5,refinement,duplicate,drop,False,7,7,22.55150000564754,False
916,cosine_only,916,magnitude::the_storage_quota::22,refinement,refinement,merge,False,21,22,19.63589998194948,False
917,cosine_only,917,ship_date::the_beta_rollout::12,refinement,refinement,merge,False,16,17,20.32469998812303,False
918,cosine_only,918,magnitude::the_storage_quota::37,update,refinement,merge,False,18,19,18.940300040412694,False
919,cosine_only,919,magnitude::the_headcount_plan::28,contradiction,refinement,merge,True,12,13,27.307200012728572,False
920,cosine_only,920,ship_date::the_partner_integration::6,duplicate,refinement,merge,False,14,15,19.467099977191538,False
921,cosine_only,921,status::the_dark_mode_rollout::5,duplicate,contradiction,blocked,False,7,7,27.315700019244105,False
922,cosine_only,922,magnitude::the_storage_quota::31,refinement,refinement,merge,True,26,27,27.81399997184053,False
923,cosine_only,923,magnitude::the_infra_budget::25,duplicate,duplicate,drop,False,17,17,29.492300003767014,False
924,cosine_only,924,ship_date::the_data_migration::30,refinement,duplicate,drop,False,15,15,20.455399993807077,False
925,cosine_only,925,status::the_export_tool::17,refinement,refinement,merge,False,18,19,27.875499974470586,False
926,cosine_only,926,status::the_dark_mode_rollout::32,refinement,duplicate,drop,False,16,16,121.49079999653623,False
927,cosine_only,927,magnitude::the_storage_quota::37,refinement,update,apply,False,19,20,24.375799985136837,False
928,cosine_only,928,status::the_dark_mode_rollout::29,contradiction,refinement,merge,True,24,25,17.726699996273965,False
929,cosine_only,929,ship_date::the_onboarding_revamp::27,update,update,apply,False,17,18,19.42100003361702,False
930,cosine_only,930,status::Feature_X::8,contradiction,update,apply,True,20,21,20.61339997453615,False
931,cosine_only,931,status::the_dark_mode_rollout::20,duplicate,refinement,merge,False,17,18,19.39279999351129,False
932,cosine_only,932,ship_date::the_Q3_roadmap_review::36,contradiction,refinement,merge,True,4,5,21.78700000513345,False
933,cosine_only,933,ship_date::the_beta_rollout::24,contradiction,refinement,merge,True,11,12,16.892899991944432,False
934,cosine_only,934,status::the_offline_mode::35,duplicate,refinement,merge,False,8,9,23.17840000614524,False
935,cosine_only,935,magnitude::the_headcount_plan::28,duplicate,duplicate,drop,False,13,13,24.670800019521266,False
936,cosine_only,936,status::the_dark_mode_rollout::29,refinement,refinement,merge,False,25,26,23.10720004606992,False
937,cosine_only,937,ship_date::the_vendor_contract_renewal::18,refinement,duplicate,drop,False,10,10,20.82089998293668,False
938,cosine_only,938,magnitude::the_budget::13,update,duplicate,drop,False,20,20,19.059699960052967,False
939,cosine_only,939,status::the_dark_mode_rollout::14,duplicate,update,apply,False,11,12,18.58989999163896,False
940,cosine_only,940,ship_date::the_beta_rollout::24,refinement,refinement,merge,False,12,13,22.946499986574054,False
941,cosine_only,941,magnitude::the_storage_quota::19,duplicate,refinement,merge,False,18,19,20.716200000606477,False
942,cosine_only,942,ship_date::the_partner_integration::6,duplicate,refinement,merge,False,15,16,17.381599987857044,False
943,cosine_only,943,status::the_dark_mode_rollout::5,refinement,refinement,merge,False,7,8,22.496399993542582,False
944,cosine_only,944,ship_date::the_partner_integration::15,refinement,duplicate,drop,False,4,4,24.720899993553758,False
945,cosine_only,945,status::the_referral_program::11,refinement,duplicate,drop,False,20,20,25.563200004398823,False
946,cosine_only,946,ship_date::the_API_migration::0,refinement,duplicate,drop,False,17,17,24.786899972241372,False
947,cosine_only,947,magnitude::the_storage_quota::19,contradiction,refinement,merge,True,19,20,19.381600024644285,False
948,cosine_only,948,magnitude::the_budget::13,duplicate,duplicate,drop,False,20,20,21.230899961665273,False
949,cosine_only,949,status::the_audit_log_feature::26,duplicate,refinement,merge,False,17,18,15.417299990076572,False
950,cosine_only,950,ship_date::the_data_migration::30,update,refinement,merge,True,15,16,17.376000003423542,False
951,cosine_only,951,ship_date::the_vendor_contract_renewal::18,update,duplicate,drop,False,10,10,20.577199989929795,False
952,cosine_only,952,status::the_dark_mode_rollout::5,duplicate,contradiction,blocked,False,8,8,18.76150001771748,False
953,cosine_only,953,status::the_audit_log_feature::26,refinement,refinement,merge,False,18,19,23.226699966471642,False
954,cosine_only,954,status::the_referral_program::11,refinement,update,apply,False,20,21,27.83909998834133,False
955,cosine_only,955,magnitude::the_support_queue::10,contradiction,refinement,merge,True,21,22,19.002299988642335,False
956,cosine_only,956,status::the_dark_mode_rollout::20,refinement,duplicate,drop,False,18,18,24.22730001853779,False
957,cosine_only,957,status::the_dark_mode_rollout::20,update,update,apply,False,18,19,21.26249996945262,False
958,cosine_only,958,magnitude::the_storage_quota::31,refinement,refinement,merge,False,27,28,21.718200005125254,False
959,cosine_only,959,status::the_offline_mode::2,refinement,duplicate,drop,True,25,25,20.06710000569001,False
960,cosine_only,960,ship_date::the_onboarding_revamp::3,duplicate,refinement,merge,False,10,11,21.14809997146949,False
961,cosine_only,961,status::the_referral_program::11,update,contradiction,blocked,False,21,21,19.52749997144565,False
